Date,Open,High,Low,Close,Adj Close,Volume,SMA_Short,SMA_Long,Signal,Position,Cash,Stock_Value,Portfolio_Value
2023-01-03,89.58999633789062,91.0500030517578,88.5199966430664,89.12000274658203,88.4516830444336,28131200,,,0.0,0,1000.0,0.0,1000.0
2023-01-04,90.3499984741211,90.6500015258789,87.2699966430664,88.08000183105469,87.41948699951172,34854800,,,0.0,0,1000.0,0.0,1000.0
2023-01-05,87.47000122070312,87.56999969482422,85.9000015258789,86.19999694824219,85.55358123779297,27194400,,,0.0,0,1000.0,0.0,1000.0
2023-01-06,86.79000091552734,87.69000244140625,84.86000061035156,87.33999633789062,86.68501281738281,41381500,,,0.0,0,1000.0,0.0,1000.0
2023-01-09,88.36000061035156,90.05000305175781,87.86000061035156,88.0199966430664,87.35993194580078,29003900,,,0.0,0,1000.0,0.0,1000.0
2023-01-10,85.9800033569336,88.66999816894531,85.83000183105469,88.41999816894531,87.7569351196289,30467800,,,0.0,0,1000.0,0.0,1000.0
2023-01-11,89.18000030517578,91.5999984741211,89.01000213623047,91.5199966430664,90.83367919921876,26862000,,,0.0,0,1000.0,0.0,1000.0
2023-01-12,91.4800033569336,91.87000274658205,89.75,91.12999725341795,90.44660949707033,30258100,,,0.0,0,1000.0,0.0,1000.0
2023-01-13,90.8499984741211,92.19000244140624,90.12999725341795,92.12000274658205,91.42918395996094,26329200,,,0.0,0,1000.0,0.0,1000.0
2023-01-17,92.05999755859376,92.25,90.05000305175781,91.29000091552734,90.60540771484376,32602400,,,0.0,0,1000.0,0.0,1000.0
2023-01-18,92.13999938964844,92.8000030517578,90.63999938964844,91.12000274658205,90.43669891357422,29116700,,,0.0,0,1000.0,0.0,1000.0
2023-01-19,90.72000122070312,93.61000061035156,90.62999725341795,93.0500030517578,92.35222625732422,37000400,,,0.0,0,1000.0,0.0,1000.0
2023-01-20,95.0999984741211,98.3000030517578,95.0199966430664,98.0199966430664,97.2849349975586,63191100,,,0.0,0,1000.0,0.0,1000.0
2023-01-23,97.9499969482422,100.04000091552734,97.5,99.79000091552734,99.04167175292967,40005100,,,0.0,0,1000.0,0.0,1000.0
2023-01-24,98.0999984741211,99.61000061035156,97.1999969482422,97.6999969482422,96.9673309326172,33078500,,,0.0,0,1000.0,0.0,1000.0
2023-01-25,95.56999969482422,96.16000366210938,93.76000213623048,95.22000122070312,94.50592803955078,42330000,,,0.0,0,1000.0,0.0,1000.0
2023-01-26,96.5,97.56999969482422,95.37999725341795,97.5199966430664,96.7886734008789,30114000,,,0.0,0,1000.0,0.0,1000.0
2023-01-27,97.30999755859376,100.31999969482422,97.30999755859376,99.37000274658205,98.62482452392578,33879800,,,0.0,0,1000.0,0.0,1000.0
2023-01-30,97.4800033569336,98.29000091552734,96.4000015258789,96.94000244140624,96.21304321289062,27226200,,,0.0,0,1000.0,0.0,1000.0
2023-01-31,96.87000274658205,98.87999725341795,96.81999969482422,98.83999633789062,98.09880065917967,29870700,93.04049949645996,,0.0,0,1000.0,0.0,1000.0
2023-02-01,98.70999908447266,101.19000244140624,97.58000183105467,100.43000030517578,99.67686462402344,35531100,93.60599937438965,,0.0,0,1000.0,0.0,1000.0
2023-02-02,105.8000030517578,107.8499984741211,105.61000061035156,107.73999786376952,106.93205261230467,69883800,94.5889991760254,,0.0,0,1000.0,0.0,1000.0
2023-02-03,102.93000030517578,107.80999755859376,102.58000183105467,104.77999877929688,103.99425506591795,65309300,95.51799926757812,,0.0,0,1000.0,0.0,1000.0
2023-02-06,102.4000015258789,104.36000061035156,101.87999725341795,102.9000015258789,102.12834930419922,31999600,96.29599952697754,,0.0,0,1000.0,0.0,1000.0
2023-02-07,103.22000122070312,108.18000030517578,103.12000274658205,107.63999938964844,106.83280181884766,49010200,97.27699966430664,,0.0,0,1000.0,0.0,1000.0
2023-02-08,102.0500030517578,103.13999938964844,98.04000091552734,99.37000274658205,98.62482452392578,94743500,97.82449989318847,,0.0,0,1000.0,0.0,1000.0
2023-02-09,100.0,100.02999877929688,93.62999725341795,95.01000213623048,94.29751586914062,119455000,97.99900016784667,,0.0,0,1000.0,0.0,1000.0
2023-02-10,95.4499969482422,96.75,94.25,94.56999969482422,93.8608169555664,54980700,98.17100028991699,,0.0,0,1000.0,0.0,1000.0
2023-02-13,94.73999786376952,95.1999969482422,93.83999633789062,94.61000061035156,93.9005126953125,50076100,98.29550018310547,,0.0,0,1000.0,0.0,1000.0
2023-02-14,94.43000030517578,94.8499984741211,92.26000213623048,94.68000030517578,93.9699935913086,54726100,98.46500015258789,,0.0,0,1000.0,0.0,1000.0
2023-02-15,94.48999786376952,97.12000274658205,94.1500015258789,96.94000244140624,96.21304321289062,50169000,98.7560001373291,,0.0,0,1000.0,0.0,1000.0
2023-02-16,95.37000274658205,97.68000030517578,94.73999786376952,95.51000213623048,94.79376220703124,42462600,98.87900009155274,,0.0,0,1000.0,0.0,1000.0
2023-02-17,94.8499984741211,95.55999755859376,93.20999908447266,94.3499984741211,93.64246368408205,34284100,98.69550018310547,,0.0,0,1000.0,0.0,1000.0
2023-02-21,93.0,93.0999984741211,91.72000122070312,91.79000091552734,91.10166931152344,33629300,98.29550018310547,,0.0,0,1000.0,0.0,1000.0
2023-02-22,91.6999969482422,92.11000061035156,90.61000061035156,91.6500015258789,90.96271514892578,30884000,97.99300041198731,,0.0,0,1000.0,0.0,1000.0
2023-02-23,91.91999816894533,91.94000244140624,89.76000213623047,90.88999938964844,90.20841217041016,41206400,97.77650032043456,,0.0,0,1000.0,0.0,1000.0
2023-02-24,89.44000244140625,89.88999938964844,88.58000183105469,89.12999725341797,88.46161651611328,36585100,97.35700035095215,,0.0,0,1000.0,0.0,1000.0
2023-02-27,89.87000274658203,90.16000366210938,89.33999633789062,89.87000274658203,89.1960678100586,27502300,96.88200035095215,,0.0,0,1000.0,0.0,1000.0
2023-02-28,89.33000183105469,91.2300033569336,89.31999969482422,90.05999755859375,89.38463592529297,30142000,96.53800010681152,,0.0,0,1000.0,0.0,1000.0
2023-03-01,89.9800033569336,91.02999877929688,89.66999816894531,90.36000061035156,89.68238830566406,31111200,96.11400032043457,,0.0,0,1000.0,0.0,1000.0
2023-03-02,89.66000366210938,92.27999877929688,89.58999633789062,92.0,91.3100814819336,32204400,95.69250030517578,,0.0,0,1000.0,0.0,1000.0
2023-03-03,92.4800033569336,93.7300033569336,92.4499969482422,93.6500015258789,92.9477081298828,35160100,94.98800048828124,,0.0,0,1000.0,0.0,1000.0
2023-03-06,94.0199966430664,95.97000122070312,94.0,95.12999725341795,94.41661834716795,32639300,94.5055004119873,,0.0,0,1000.0,0.0,1000.0
2023-03-07,94.9800033569336,95.66999816894533,93.52999877929688,93.86000061035156,93.15614318847656,27835500,94.05350036621094,,0.0,0,1000.0,0.0,1000.0
2023-03-08,94.12000274658205,95.95999908447266,94.0,94.25,93.543212890625,34103300,93.38400039672851,,0.0,0,1000.0,0.0,1000.0
2023-03-09,94.0500030517578,95.52999877929688,91.9000015258789,92.31999969482422,91.62767791748048,28813500,93.03150024414063,,0.0,0,1000.0,0.0,1000.0
2023-03-10,92.16999816894533,92.79000091552734,90.4000015258789,90.62999725341795,89.95035552978516,35941000,92.8125,,0.0,0,1000.0,0.0,1000.0
2023-03-13,90.08999633789062,92.56999969482422,89.41999816894531,91.11000061035156,90.4267578125,37335600,92.63950004577637,,0.0,0,1000.0,0.0,1000.0
2023-03-14,92.55999755859376,94.36000061035156,92.44000244140624,93.97000122070312,93.26531219482422,36050200,92.60750007629395,,0.0,0,1000.0,0.0,1000.0
2023-03-15,93.22000122070312,96.93000030517578,92.63999938964844,96.11000061035156,95.38926696777344,50622100,92.67900009155274,94.32239990234375,-1.0,0,1000.0,0.0,1000.0
2023-03-16,96.1999969482422,101.19000244140624,95.5,100.31999969482422,99.56768798828124,65492000,92.84799995422364,94.5463998413086,0.0,0,1000.0,0.0,1000.0
2023-03-17,100.26000213623048,102.83999633789062,100.0999984741211,101.62000274658205,100.85794830322266,61028500,93.15349998474122,94.81719985961914,0.0,0,1000.0,0.0,1000.0
2023-03-20,100.12000274658205,101.75,99.87000274658205,101.22000122070312,100.4609375,32960400,93.49700012207032,95.11759994506836,0.0,0,1000.0,0.0,1000.0
2023-03-21,101.25,105.0999984741211,101.22000122070312,104.91999816894533,104.13319396972656,42110300,94.15349998474122,95.46919998168946,0.0,0,1000.0,0.0,1000.0
2023-03-22,104.2699966430664,106.58999633789062,103.33000183105467,103.37000274658205,102.5948257446289,43427400,94.73950004577637,95.77620010375976,0.0,0,1000.0,0.0,1000.0
2023-03-23,105.05999755859376,106.3000030517578,104.45999908447266,105.5999984741211,104.80810546875,40797800,95.475,96.11980010986328,0.0,0,1000.0,0.0,1000.0
2023-03-24,104.98999786376952,105.48999786376952,103.83999633789062,105.44000244140624,104.64930725097656,30393300,96.29050025939941,96.39820022583008,0.0,0,1000.0,0.0,1000.0
2023-03-27,104.62000274658205,104.76000213623048,101.93000030517578,102.45999908447266,101.69164276123048,31120900,96.92000007629395,96.62480026245117,1.0,1,0.0,1000.0000000000001,1000.0000000000001
2023-03-28,102.44000244140624,102.4499969482422,99.73999786376952,101.02999877929688,100.2723617553711,32057900,97.4685001373291,96.80300018310547,0.0,1,0.0,986.0433308807975,986.0433308807975
2023-03-29,102.27999877929688,102.48999786376952,100.6500015258789,101.38999938964844,100.6296615600586,28779600,98.02000007629394,97.0050001525879,0.0,1,0.0,989.5569031389308,989.5569031389308
2023-03-30,100.91000366210938,101.16000366210938,99.77999877929688,100.88999938964844,100.13341522216795,33086200,98.46450004577636,97.20040008544922,0.0,1,0.0,984.6769499428764,984.6769499428764
2023-03-31,101.3000030517578,103.88999938964844,101.04000091552734,103.7300033569336,102.9521255493164,36863400,98.9685001373291,97.41400009155274,0.0,1,0.0,1012.395122816797,1012.395122816797
2023-04-03,102.38999938964844,104.52999877929688,101.93000030517578,104.36000061035156,103.577392578125,25035400,99.43000030517578,97.54080017089844,0.0,1,0.0,1018.5438370374419,1018.5438370374419
2023-04-04,104.33000183105467,105.58000183105467,104.04000091552734,104.72000122070312,103.93470001220705,24420100,99.97300033569336,97.63940017700196,0.0,1,0.0,1022.0574092955752,1022.0574092955752
2023-04-05,105.77999877929688,106.0999984741211,103.66000366210938,104.47000122070312,103.68657684326172,28290500,100.48400039672852,97.77480026245117,0.0,1,0.0,1019.617432697548,1019.617432697548
2023-04-06,105.26000213623048,109.16999816894533,104.33000183105467,108.41999816894533,107.60694885253906,48711500,101.28900032043457,98.03880020141601,0.0,1,0.0,1058.169033161507,1058.169033161507
2023-04-10,106.9800033569336,107.58999633789062,105.12000274658205,106.44000244140624,105.64180755615234,27067400,102.07950057983399,98.21720031738282,0.0,1,0.0,1038.8444602039503,1038.8444602039503
2023-04-11,106.5500030517578,106.7300033569336,104.68000030517578,105.3499984741211,104.55996704101562,26311800,102.79150047302247,98.3368002319336,0.0,1,0.0,1028.2061235162203,1028.2061235162203
2023-04-12,106.58000183105467,106.75,104.33999633789062,104.63999938964844,103.85530090332033,24370300,103.32500038146972,98.49080017089844,0.0,1,0.0,1021.2765989132841,1021.2765989132841
2023-04-13,105.83999633789062,107.48999786376952,105.83999633789062,107.43000030517578,106.62438201904295,24843600,103.89100036621093,98.66260025024414,0.0,1,0.0,1048.5067466827288,1048.5067466827288
2023-04-14,106.88999938964844,108.94000244140624,106.83999633789062,108.87000274658205,108.05358123779295,26578000,104.31850051879883,98.83140029907227,0.0,1,0.0,1062.5610357152618,1062.5610357152618
2023-04-17,104.66000366210938,106.16000366210938,104.5199966430664,105.97000122070312,105.17532348632812,37571200,104.53600044250489,98.79600036621093,0.0,1,0.0,1034.2572922857112,1034.2572922857112
2023-04-18,106.48999786376952,106.54000091552734,104.06999969482422,104.5,103.71634674072266,26596400,104.70000038146972,98.790400390625,0.0,1,0.0,1019.910217975363,1019.910217975363
2023-04-19,103.58000183105467,104.9800033569336,103.06999969482422,104.18000030517578,103.39874267578124,20905700,104.66300048828126,98.81600036621094,0.0,1,0.0,1016.7870509083754,1016.7870509083754
2023-04-20,103.91000366210938,106.25,103.87000274658205,105.29000091552734,104.50041198730467,27820800,104.75900039672851,98.76900039672852,0.0,1,0.0,1027.6205529605902,1027.6205529605902
2023-04-21,105.47000122070312,106.0,104.77999877929688,105.41000366210938,104.61952209472656,25800100,104.74950065612794,98.88980041503906,0.0,1,0.0,1028.7917685340267,1028.7917685340267
2023-04-24,105.48999786376952,106.62999725341795,104.6999969482422,105.97000122070312,105.17532348632812,23542800,104.77600059509277,99.10900039672852,0.0,1,0.0,1034.2572922857112,1034.2572922857112
2023-04-25,105.83000183105467,106.69000244140624,103.83999633789062,103.8499984741211,103.07122039794922,46664100,104.84550056457519,99.29460037231445,0.0,1,0.0,1013.5662639280571,1013.5662639280571
2023-04-26,104.91999816894533,106.3499984741211,102.62999725341795,103.70999908447266,102.93226623535156,53347600,104.97950057983398,99.47660034179688,0.0,1,0.0,1012.199882990136,1012.199882990136
2023-04-27,104.4499969482422,108.37000274658205,103.54000091552734,107.58999633789062,106.78317260742188,50089200,105.2895004272461,99.73480026245117,0.0,1,0.0,1050.0682929851343,1050.0682929851343
2023-04-28,107.04000091552734,107.3499984741211,105.08999633789062,107.33999633789062,106.53504943847656,36139800,105.6120002746582,99.94280014038085,0.0,1,0.0,1047.6283163871071,1047.6283163871071
2023-05-01,106.83999633789062,107.98999786376952,106.81999969482422,107.1999969482422,106.3960952758789,26681700,105.78549995422364,100.1766000366211,0.0,1,0.0,1046.2619354491862,1046.2619354491862
2023-05-02,107.13999938964844,107.1999969482422,103.70999908447266,105.31999969482422,104.53020477294922,30997200,105.83349990844727,100.39600006103515,0.0,1,0.0,1027.9133382384052,1027.9133382384052
2023-05-03,105.52999877929688,107.48999786376952,104.95999908447266,105.41000366210938,104.61952209472656,21795400,105.86800003051758,100.66840011596679,0.0,1,0.0,1028.7917685340267,1028.7917685340267
2023-05-04,105.48999786376952,105.5999984741211,103.97000122070312,104.69000244140624,103.90492248535156,23419500,105.87900009155274,100.92920013427734,0.0,1,0.0,1021.7646240177601,1021.7646240177601
2023-05-05,104.81999969482422,105.87999725341795,104.11000061035156,105.56999969482422,104.7783203125,26639300,105.73650016784669,101.22280014038085,0.0,1,0.0,1030.3533148364324,1030.3533148364324
2023-05-08,105.18000030517578,107.95999908447266,105.16000366210938,107.7699966430664,106.96182250976562,26511400,105.8029998779297,101.59560012817383,0.0,1,0.0,1051.825079114201,1051.825079114201
2023-05-09,108.38999938964844,110.1500015258789,107.19000244140624,107.3499984741211,106.54497528076172,36360100,105.90299987792969,101.94520004272461,0.0,1,0.0,1047.7259363004378,1047.7259363004378
2023-05-10,107.97000122070312,112.94000244140624,107.93000030517578,111.75,110.91197967529295,63153400,106.25849990844726,102.37900009155274,0.0,1,0.0,1090.6695393181515,1090.6695393181515
2023-05-11,115.4000015258789,117.91999816894533,114.41000366210938,116.56999969482422,115.69583129882812,78900000,106.71549987792969,102.90320007324219,0.0,1,0.0,1137.7122851496285,1137.7122851496285
2023-05-12,116.68000030517578,118.02999877929688,116.11000061035156,117.51000213623048,116.6287841796875,41102300,107.1474998474121,103.4134001159668,0.0,1,0.0,1146.8866209861073,1146.8866209861073
2023-05-15,116.11000061035156,118.4800033569336,116.01000213623048,116.51000213623048,115.63628387451172,36266800,107.67449989318848,103.87060012817383,0.0,1,0.0,1137.1267145939985,1137.1267145939985
2023-05-16,116.48999786376952,120.75,116.43000030517578,119.51000213623048,118.61380004882812,45035600,108.425,104.35820022583007,0.0,1,0.0,1166.4064337703248,1166.4064337703248
2023-05-17,119.61000061035156,121.66999816894533,118.88999938964844,120.83999633789062,119.93380737304688,33323600,109.25799980163575,104.89780014038087,0.0,1,0.0,1179.3870526805752,1179.3870526805752
2023-05-18,120.9499969482422,123.30999755859376,120.83000183105467,122.83000183105467,121.90888214111328,35234200,110.1349998474121,105.46940017700196,0.0,1,0.0,1198.8093200136384,1198.8093200136384
2023-05-19,123.5500030517578,125.97000122070312,122.1500015258789,122.76000213623048,121.83941650390624,41353400,111.00249977111817,106.07820022583007,0.0,1,0.0,1198.1261295446782,1198.1261295446782
2023-05-22,122.94000244140624,126.43000030517578,122.73999786376952,125.0500030517578,124.11224365234376,35253000,111.9564998626709,106.76660034179687,0.0,1,0.0,1220.476324118068,1220.476324118068
2023-05-23,124.16000366210938,124.62999725341795,122.20999908447266,122.55999755859376,121.6409149169922,34046300,112.89199981689453,107.39560028076171,0.0,1,0.0,1196.1741035889506,1196.1741035889506
2023-05-24,121.12000274658205,121.91000366210938,119.86000061035156,120.9000015258789,119.9933624267578,34182600,113.75149993896484,107.93420028686523,0.0,1,0.0,1179.9726976983816,1179.9726976983816
2023-05-25,124.5199966430664,125.31999969482422,121.95999908447266,123.4800033569336,122.55401611328124,42317000,114.54600028991699,108.48160034179688,0.0,1,0.0,1205.1532740609446,1205.1532740609446
2023-05-26,123.16999816894533,125.26000213623048,122.4499969482422,124.61000061035156,123.67555236816406,35635900,115.40950050354004,108.96740036010742,0.0,1,0.0,1216.181941477644,1216.181941477644
2023-05-30,125.63999938964844,125.66000366210938,122.0,123.66999816894533,122.74258422851562,35076700,116.23300056457519,109.40840026855469,0.0,1,0.0,1207.0076056411654,1207.0076056411654
2023-05-31,122.75,124.05999755859376,122.5,122.87000274658205,121.94860076904295,37325800,117.11050071716309,109.84140029907226,0.0,1,0.0,1199.1997252047843,1199.1997252047843
2023-06-01,122.81999969482422,124.41999816894533,122.62000274658205,123.72000122070312,122.79222869873048,30772700,118.02600059509277,110.21740036010742,0.0,1,0.0,1207.4956307456412,1207.4956307456412
2023-06-02,123.98999786376952,126.1500015258789,123.76000213623048,124.66999816894533,123.73509216308594,26980100,119.02500038146972,110.64340026855469,0.0,1,0.0,1216.767512033274,1216.767512033274
2023-06-05,124.01000213623048,127.43000030517578,123.83999633789062,126.01000213623048,125.0650405883789,32305500,120.04700050354003,111.05160034179687,0.0,1,0.0,1229.8458253190315,1229.8458253190315
2023-06-06,126.01000213623048,128.2899932861328,125.36000061035156,127.30999755859376,126.35530090332033,26638300,121.02400054931641,111.48900024414063,0.0,1,0.0,1242.533658951467,1242.533658951467
2023-06-07,126.97000122070312,129.0399932861328,122.12000274658205,122.5,121.58137512207033,52539000,121.78150062561035,111.88980026245117,0.0,1,0.0,1195.5885330333203,1195.5885330333203
2023-06-08,122.2300033569336,123.2300033569336,121.23999786376952,122.13999938964844,121.2240753173828,29389200,122.30100059509277,112.3120002746582,0.0,1,0.0,1192.074960775187,1192.074960775187
2023-06-09,122.25,123.76000213623048,121.91000366210938,122.2300033569336,121.31338500976562,23778300,122.58400077819825,112.72880035400391,0.0,1,0.0,1192.9533910708087,1192.9533910708087
2023-06-12,122.79000091552734,124.0500030517578,121.66000366210938,123.63999938964844,122.71281433105467,28306400,122.89050064086913,113.1838003540039,0.0,1,0.0,1206.71482036335,1206.71482036335
2023-06-13,124.9800033569336,125.16000366210938,123.18000030517578,123.83000183105467,122.90139770507812,22278300,123.25650062561036,113.58580032348632,0.0,1,0.0,1208.5692264057473,1208.5692264057473
2023-06-14,123.0999984741211,124.0500030517578,121.4499969482422,123.66999816894533,122.74258422851562,30592300,123.4645004272461,113.9720002746582,0.0,1,0.0,1207.0076056411654,1207.0076056411654
2023-06-15,123.13999938964844,125.45999908447266,122.4000015258789,125.08999633789062,124.15194702148438,35246300,123.6770004272461,114.37940017700195,0.0,1,0.0,1220.8666548470374,1220.8666548470374
2023-06-16,125.93000030517578,126.11000061035156,123.27999877929688,123.52999877929688,122.6036376953125,45535600,123.71200027465821,114.76060012817383,0.0,1,0.0,1205.641224703244,1205.641224703244
2023-06-20,122.93000030517578,124.56999969482422,122.13999938964844,123.0999984741211,122.17687225341795,26097500,123.72900009155273,115.05420013427734,0.0,1,0.0,1201.4444619761503,1201.4444619761503
2023-06-21,122.4000015258789,122.66000366210938,120.0999984741211,120.5500030517578,119.64598846435548,30306300,123.50400009155274,115.33640014648438,0.0,1,0.0,1176.5567453535787,1176.5567453535787
2023-06-22,120.0,123.23999786376952,118.83000183105467,123.1500015258789,122.22649383544922,26952200,123.53350028991699,115.69240020751953,0.0,1,0.0,1201.9324870806263,1201.9324870806263
2023-06-23,121.37999725341795,122.79000091552734,121.05999755859376,122.33999633789062,121.42255401611328,34913600,123.60550003051758,116.04640014648437,0.0,1,0.0,1194.0269122687382,1194.0269122687382
2023-06-26,120.76000213623048,122.0,118.2699966430664,118.33999633789062,117.45255279541016,33969900,123.34849967956544,116.26460006713867,0.0,1,0.0,1154.9872867003032,1154.9872867003032
2023-06-27,117.08000183105467,119.08000183105467,116.0999984741211,118.33000183105467,117.442626953125,39535900,123.03449974060058,116.45380004882813,0.0,1,0.0,1154.8897412491492,1154.8897412491492
2023-06-28,117.08999633789062,120.38999938964844,116.8499984741211,120.18000030517578,119.27877044677734,27091400,122.85999984741211,116.73800003051758,0.0,1,0.0,1172.9455531821152,1172.9455531821152
2023-06-29,119.23999786376952,120.05999755859376,118.3000030517578,119.0999984741211,118.20685577392578,24090900,122.67149963378907,117.03,0.0,1,0.0,1162.4048364077153,1162.4048364077153
2023-06-30,120.16999816894533,121.08000183105467,119.69000244140624,119.6999969482422,118.80236053466795,29532200,122.47049942016602,117.34039993286133,0.0,1,0.0,1168.2607653505454,1168.2607653505454
2023-07-03,119.23999786376952,120.19000244140624,118.81999969482422,119.9000015258789,119.0008544921875,14467900,122.2319995880127,117.63259994506836,0.0,1,0.0,1170.212791306273,1170.212791306273
2023-07-05,119.23999786376952,122.61000061035156,119.2300033569336,121.75,120.83698272705078,27584800,122.01899948120118,117.95939987182618,0.0,1,0.0,1188.2686032392387,1188.2686032392387
2023-07-06,119.8000030517578,120.3000030517578,118.4000015258789,120.11000061035156,119.20929718017578,24745200,121.65899963378907,118.24219985961913,0.0,1,0.0,1172.2623627131545,1172.2623627131545
2023-07-07,120.0999984741211,121.0500030517578,119.4000015258789,119.4800033569336,118.5840072631836,21709500,121.50799980163575,118.55479995727539,0.0,1,0.0,1166.1136484925096,1166.1136484925096
2023-07-10,118.3000030517578,118.30999755859376,116.13999938964844,116.4499969482422,115.57672882080078,35315200,121.22349967956544,118.80959991455079,0.0,1,0.0,1136.541069576192,1136.541069576192
2023-07-11,116.29000091552734,117.70999908447266,115.3499984741211,117.13999938964844,116.26156616210938,23078800,120.96899948120117,119.00059997558594,0.0,1,0.0,1143.2754288146434,1143.2754288146434
2023-07-12,118.8000030517578,120.33000183105467,118.41000366210938,118.93000030517578,118.03813934326172,30404400,120.73349952697754,119.23240005493165,0.0,1,0.0,1160.7456701919791,1160.7456701919791
2023-07-13,120.93000030517578,124.83000183105467,120.4499969482422,124.54000091552734,123.60607147216795,44297900,120.76899948120118,119.57920013427734,0.0,1,0.0,1215.4987510086833,1215.4987510086833
2023-07-14,124.8000030517578,126.77999877929688,123.48999786376952,125.41999816894533,124.47946166992188,33283100,120.85649948120117,119.98120010375976,0.0,1,0.0,1224.0874418273556,1224.0874418273556
2023-07-17,125.94000244140624,127.0999984741211,124.1999969482422,124.6500015258789,123.71524047851562,25716200,120.83449974060059,120.36600006103515,0.0,1,0.0,1216.5723466687894,1216.5723466687894
2023-07-18,124.5999984741211,124.68000030517578,122.95999908447266,123.76000213623048,122.83191680908205,26193600,120.84599990844727,120.74740005493165,0.0,1,0.0,1207.8860359367868,1207.8860359367868
2023-07-19,124.5999984741211,125.18000030517578,121.8000030517578,122.02999877929688,121.11488342285156,37224000,120.79249992370606,121.07660003662109,-1.0,0,1191.001365115081,0.0,1191.001365115081
2023-07-20,121.41999816894533,124.08999633789062,118.22000122070312,119.1999969482422,118.3061065673828,37906800,120.72499961853028,121.3052000427246,0.0,0,1191.001365115081,0.0,1191.001365115081
2023-07-21,120.62000274658205,120.98999786376952,118.7300033569336,120.0199966430664,119.1199722290039,72937900,120.56849937438965,121.55860000610352,0.0,0,1191.001365115081,0.0,1191.001365115081
2023-07-24,121.66000366210938,123.0,120.9800033569336,121.52999877929688,120.61863708496094,29686100,120.52799949645996,121.75419998168945,0.0,0,1191.001365115081,0.0,1191.001365115081
2023-07-25,121.36000061035156,123.1500015258789,121.0199966430664,122.20999908447266,121.29353332519533,52509600,120.72149963378907,121.86699996948242,0.0,0,1191.001365115081,0.0,1191.001365115081
2023-07-26,130.07000732421875,130.97999572753906,128.32000732421875,129.27000427246094,128.30059814453125,61682100,121.26849975585938,122.10220001220704,0.0,0,1191.001365115081,0.0,1191.001365115081
2023-07-27,131.6699981689453,133.24000549316406,128.7899932861328,129.39999389648438,128.4296112060547,44952100,121.7294994354248,122.35999984741211,0.0,0,1191.001365115081,0.0,1191.001365115081
2023-07-28,130.77999877929688,133.74000549316406,130.57000732421875,132.5800018310547,131.58575439453125,36591200,122.40349960327148,122.62139984130859,0.0,0,1191.001365115081,0.0,1191.001365115081
2023-07-31,132.72999572753906,133.52999877929688,131.77999877929688,132.72000122070312,131.7247314453125,28055500,123.05449981689453,122.85899993896484,1.0,1,0.0,1191.001365115081,1191.001365115081
2023-08-01,130.77999877929688,132.6300048828125,130.67999267578125,131.5500030517578,130.56349182128906,23166800,123.63699989318847,123.03339996337891,0.0,1,0.0,1180.5020477282555,1180.5020477282555
