Date,Open,High,Low,Close,Adj Close,Volume,SMA_Short,SMA_Long,Signal,Position,Cash,Stock_Value,Portfolio_Value
2023-01-03,14.85099983215332,14.996000289916992,14.095999717712402,14.3149995803833,14.30068302154541,401277000,,,0.0,0,1000.0,0.0,1000.0
2023-01-04,14.56700038909912,14.852999687194824,14.241000175476074,14.74899959564209,14.734249114990234,431324000,,,0.0,0,1000.0,0.0,1000.0
2023-01-05,14.491000175476074,14.564000129699709,14.14799976348877,14.265000343322754,14.250733375549316,389168000,,,0.0,0,1000.0,0.0,1000.0
2023-01-06,14.473999977111816,15.010000228881836,14.034000396728516,14.859000205993652,14.84414005279541,405044000,,,0.0,0,1000.0,0.0,1000.0
2023-01-09,15.284000396728516,16.055999755859375,15.140999794006348,15.628000259399414,15.612371444702148,504231000,,,0.0,0,1000.0,0.0,1000.0
2023-01-10,15.506999969482422,15.961999893188477,15.472000122070312,15.909000396728516,15.893089294433594,384101000,,,0.0,0,1000.0,0.0,1000.0
2023-01-11,15.84000015258789,16.027999877929688,15.562999725341797,16.000999450683594,15.98499584197998,353285000,,,0.0,0,1000.0,0.0,1000.0
2023-01-12,16.100000381469727,16.636999130249023,15.491999626159668,16.51099967956543,16.494483947753906,551409000,,,0.0,0,1000.0,0.0,1000.0
2023-01-13,16.277999877929688,16.922000885009766,16.165000915527344,16.89900016784668,16.88210105895996,447287000,,,0.0,0,1000.0,0.0,1000.0
2023-01-17,16.89900016784668,17.72800064086914,16.89900016784668,17.70199966430664,17.684295654296875,511102000,,,0.0,0,1000.0,0.0,1000.0
2023-01-18,17.66699981689453,17.87299919128418,17.281999588012695,17.37700080871582,17.359622955322266,439624000,,,0.0,0,1000.0,0.0,1000.0
2023-01-19,17.035999298095703,17.19700050354004,16.731000900268555,16.764999389648438,16.74823760986328,452932000,,,0.0,0,1000.0,0.0,1000.0
2023-01-20,17.01099967956543,17.856000900268555,16.825000762939453,17.839000701904297,17.8211612701416,564967000,,,0.0,0,1000.0,0.0,1000.0
2023-01-23,18.06399917602539,19.2450008392334,17.81800079345703,19.19300079345703,19.17380714416504,655163000,,,0.0,0,1000.0,0.0,1000.0
2023-01-24,18.82699966430664,19.4950008392334,18.81999969482422,19.26499938964844,19.2457332611084,496204000,,,0.0,0,1000.0,0.0,1000.0
2023-01-25,18.913000106811523,19.3700008392334,18.57999992370605,19.322999954223636,19.303674697875977,449537000,,,0.0,0,1000.0,0.0,1000.0
2023-01-26,19.701000213623047,20.166000366210938,19.277999877929688,19.802000045776367,19.782196044921875,489535000,,,0.0,0,1000.0,0.0,1000.0
2023-01-27,19.46199989318848,20.62800025939941,19.405000686645508,20.364999771118164,20.34463119506836,542142000,,,0.0,0,1000.0,0.0,1000.0
2023-01-30,19.950000762939453,20.13999938964844,19.149999618530277,19.16200065612793,19.14283561706543,488611000,,,0.0,0,1000.0,0.0,1000.0
2023-01-31,19.170000076293945,19.687000274658203,18.950000762939453,19.53700065612793,19.51746368408203,498017000,17.273300075531004,,0.0,0,1000.0,0.0,1000.0
2023-02-01,19.69099998474121,21.191999435424805,19.61100006103516,20.94300079345703,20.922054290771484,660477000,17.604700136184693,,0.0,0,1000.0,0.0,1000.0
2023-02-02,21.0,21.948999404907227,20.700000762939453,21.708999633789062,21.68728828430176,564276000,17.95270013809204,,0.0,0,1000.0,0.0,1000.0
2023-02-03,21.0,21.7450008392334,20.78899955749512,21.100000381469727,21.07889938354492,429366000,18.29445013999939,,0.0,0,1000.0,0.0,1000.0
2023-02-06,20.80599975585937,21.56999969482422,20.785999298095703,21.089000701904297,21.06791114807129,452197000,18.605950164794923,,0.0,0,1000.0,0.0,1000.0
2023-02-07,21.381999969482425,22.25900077819824,21.149999618530277,22.17300033569336,22.150827407836918,664150000,18.93320016860962,,0.0,0,1000.0,0.0,1000.0
2023-02-08,22.386999130249023,22.87800025939941,22.007999420166016,22.20499992370605,22.18279266357422,559651000,19.248000144958496,,0.0,0,1000.0,0.0,1000.0
2023-02-09,22.606000900268555,23.020000457763672,22.1200008392334,22.33699989318848,22.314661026000977,523876000,19.56480016708374,,0.0,0,1000.0,0.0,1000.0
2023-02-10,21.690000534057617,22.077999114990234,20.81100082397461,21.26499938964844,21.243732452392575,550737000,19.80250015258789,,0.0,0,1000.0,0.0,1000.0
2023-02-13,21.538000106811523,22.04800033569336,20.96199989318848,21.788000106811523,21.76620864868164,474919000,20.046950149536134,,0.0,0,1000.0,0.0,1000.0
